Gene_Symbol,mock_1,mock_2,hcmv_72h_1,hcmv_72h_2
IGFBP6,311.5826269,318.0610031,123.5017892,128.8131757
IGHMBP2,3.546255937,4.07521817,6.314617388,7.072917584
IHH,0,0.023090094,0.437305343,0.569966992
IL1RAP,1.790532049,1.884371992,2.372779628,2.307178583
IL6ST,122.213655,119.9446573,18.64005238,17.54092888
IL7R,2.84133233,2.791516029,2.057320944,2.073612356
IL12B,0.03874443,0,0.096516475,0.058059631
IL13,0.056744573,0,0.03926576,0.035430565
IL15RA,6.698983327,5.849180851,1.665731248,1.71906723
IL17A,0.019566041,0,0,0
INHA,0.514716099,0.695407143,0.598013953,0.66657001
INHBA,11.22136315,10.77834957,1.203500048,1.399205973
INHBB,4.891597405,4.91720522,4.310143477,4.516672558
INPP1,8.530333741,8.198893138,7.111993709,6.929158673
INSL4,0,0,0,0.073856886
INSM1,0.009646377,0.027067991,0.329301988,0.402494099
ACO1,61.03902356,59.65501418,20.26033518,19.62567726
IRF1,9.101846469,9.892691153,7.620208981,7.815290881
IRF2,8.798958385,9.459706344,3.721452741,3.795100229
ISG20,2.035533472,1.581410567,8.898787621,9.407482236
ISL1,1.07098332,0.934431815,0.565082985,0.543325179
ITGA2,7.396159356,7.099756835,3.669761956,3.529305214
ITGA3,41.80822679,41.81938053,18.58536593,18.03506703
ITGA5,96.48758997,95.58848715,87.62290399,89.09808619
ITGA7,3.423781939,3.608899112,2.808806867,2.798928718
ITGA9,0.013035757,0.029624944,0.480686766,0.404120386
ITGAE,7.732582695,7.668422847,4.067774056,3.699874194
ITGAL,0.026185403,0.009796926,0.043487074,0.05231943
ITGAV,91.97529527,90.87999278,10.66109761,10.72095763
EIF6,65.31022883,65.98461615,51.13666562,46.9764262
ITGB5,53.49021018,56.95151065,20.42957187,20.2840863
ITGB8,1.091294827,1.029132605,0.17970598,0.294981559
ITIH1,0.012443815,0.07201771,0.223880654,0.295250672
ITIH2,0.017108782,0.006000963,0.031570213,0
ITIH3,1.353368332,1.316973183,0.041437853,0.044868605
ITIH4,0.365616187,0.612059797,0.628658806,0.518831689
ITPKA,0.432780942,0.413998262,1.932962672,2.01438765
ITPKB,5.279102354,5.040794831,4.758567842,5.049958593
ITPR1,1.232497261,1.393765492,3.727123774,3.924101653
ITPR2,3.498867688,3.382968379,3.262656688,2.997894375
ITPR3,10.46975064,10.45019763,14.0830574,14.34012284
IVD,9.833442561,9.595199552,3.807325339,4.091061952
JAG2,0.330170243,0.316983339,6.026814647,6.505684127
JAK1,60.66410873,60.83174396,26.1105372,26.29165557
JUN,35.38730955,36.13474455,18.36006897,17.92685322
JUNB,25.44202339,25.1121349,18.46122072,18.54647678
JUP,5.249999873,5.586191368,8.939855346,9.314010215
CD82,13.21139152,12.62601461,7.918447811,7.812080004
KCNA3,0.071867225,0.148704068,0.090266654,0.122175094
KCNA4,0.010154459,0.015264473,0.160608452,0.155790488
KCNA5,0.033092213,0.026671874,0.18416599,0.189917707
KCNF1,0.039767976,0.009880532,0.254277529,0.264581243
KCNG1,1.171481476,1.215462532,3.609118788,3.907927533
KCNH1,0.75088331,0.705070853,0.132772906,0.144331541
KCNJ6,0.352231281,0.219357715,0.00994836,0.008976677
KCNJ10,0.006512365,0.02765125,0.351023755,0.368101273
KCNJ15,0.066686414,0.01973572,0.060565646,0.015614295
KCNK1,2.432178464,1.948244018,5.462483144,5.422893158
KCNK3,0.155898509,0.199164073,0.057998758,0.022836594
KCNN1,0.034224004,0.020407112,0.589038791,0.52995165
KCNN3,0.02244229,0.015433121,0.01159878,0.011628772
KCNN4,0.129904539,0.051260008,0.584288528,0.82124571
KCNS1,0.133558313,0.077998632,0.535105192,0.390274821
KCNS3,5.753463993,5.116907464,3.286984653,3.784701259
KDR,0,0.01264216,0.22030977,0.183788378
KIF3C,5.140210919,5.292087461,5.125631243,4.898203372
KISS1,10.15462935,10.399416,4.670783104,3.562508623
KLK1,0.047562303,0.058389229,0.77754291,0.571672579
KLRB1,0.049153069,0,0,0
KLRC1,0,0,0.070502386,0.038169735
KLRC2,0,0,0.117581474,0.063658182
KLRC3,0,0.003111719,0.139147637,0.031019892
KLRD1,0.617414275,0.555869018,0.597467692,0.597539689
KIFC1,6.721022578,6.178499188,11.85863699,11.90983259
KPNA1,14.02870969,14.66091952,9.032809966,8.584616692
KPNB1,95.73200284,96.81521581,59.88129767,60.73719658
KPNA2,108.6657595,105.6759296,106.3595798,112.8667505
KPNA3,15.90619238,16.29545291,9.529924505,9.573744255
KPNA4,16.24127368,16.35579138,16.72445193,17.53204663
KPNA5,2.53725196,2.651521698,3.215176719,3.220372426
TNPO1,47.60454722,46.96821356,19.06056194,19.48172762
IPO5,59.81409278,59.58998229,24.56548881,24.57267329
KRT4,0.677657588,0.888963086,0.031261421,0.023800528
KRT8,12.5458419,12.60217339,6.645760646,6.621962025
KRT13,0.104087711,0.132188166,0.029803851,0.040339241
KRT15,0.234581241,0.265041481,0.128582559,0.045257413
KRT19,74.67194336,71.3052072,9.942264753,10.71477143
KRT31,1.892018214,1.733734523,0.566507671,0.760626701
KRT32,0.139990228,0.24004853,0.04602874,0.083821119
KRT33B,3.061662181,2.701260298,0.664082466,0.585356365
KRT35,0.111376363,0.133039473,0.025104081,0.03261902
KRT81,1.343155503,1.201995003,0.675387024,0.854535772
KRT83,1.36661115,1.113862507,0.34211142,0.435070517
KRT85,1.045088653,0.840976003,0.228208668,0.282503542
KRT86,1.278785559,1.140048291,0.409085799,0.464139843
AFF3,4.680352364,5.029448623,1.024157851,0.996879621
LAG3,0.081407714,0.038427851,0.134775646,0.08612216
LAIR1,0.012199053,0.004530556,0,0
LAIR2,0.025906888,0,0,0
LALBA,0.024981642,0,0,0
LAMA4,137.7240567,137.4451836,6.074180795,6.234329544
LAMB1,203.7456926,203.2383421,22.54090699,23.70422609
LAMB2,196.3582561,194.7573559,55.09840405,55.94849867
LAMC1,268.6176899,265.7291784,26.97513892,27.48982977
LAMP2,24.99254491,24.84701195,16.93238736,16.46443534
RPSA,573.503666,577.1361881,246.9861627,250.3088081
LBR,11.17933388,11.59837572,11.85718098,12.13668784
LCN1,0.069150705,0.040424735,0.095700958,0
LCP1,0.027191979,0.005049359,0.09297386,0.089885194
LCT,0,0.020334789,0.036105223,0.003619859
LDHB,249.1444782,249.4648533,206.3237083,204.743822
LDHC,0.561840505,0.417319276,0.392045981,0.471671702
LECT2,0.033772768,0.071075468,0.046739744,0.08434909
LFNG,1.293154031,1.357634679,1.712200814,2.313769722
LGALS1,1415.765475,1431.964961,280.3661327,283.5210995
LGALS3,69.65481398,70.75612551,23.33198928,22.41574957
LGALS7,0,0,0.10190021,0.045973669
LGALS9,0.377979635,0.412483944,2.228222007,2.078663979
LIFR,5.239697662,5.376966547,4.390293307,4.841560436
LIG4,6.355115189,6.561147598,10.07265428,10.32468984
ABLIM1,3.863800978,3.772131144,2.601209062,2.532757663
LIMK1,22.25200997,21.84183585,9.432925376,8.678028127
LMO1,0,0.014732155,0.445646725,0.472052961
LMX1B,0.013644175,0.018774826,1.099561371,1.114317047
LOX,319.6473033,318.6696065,10.11733078,9.822273931
LOXL2,235.9536954,237.0761467,28.16192846,28.16322023
LRCH4,8.787461079,9.366263392,8.932328596,8.826140154
LRP1,285.3399393,285.8858573,29.76626384,29.86309404
LRP3,11.71459323,11.39875214,6.574795566,6.61840983
LRP4,0.928895617,0.864699975,2.624318721,3.010874749
LRP5,13.92748246,14.23263577,10.94827545,11.18779156
LRP6,12.27268723,12.63638758,7.485654338,7.389387678
LRPAP1,13.5563738,13.52481378,17.76020759,18.17581751
LSAMP,0.548784317,0.579482907,0.031866662,0.071885395
LSP1,2.62969401,2.241481377,2.291265316,2.75365771
LSS,43.34979765,43.66889331,16.4367257,17.30081946
LTBR,52.25316541,51.39501377,25.43569432,23.62223599
LTF,0.028372286,0.022391267,0.078531519,0.065546546
LTK,0.178357368,0.21120612,2.61110898,2.817993309
LUM,621.0973815,619.7299436,24.74113993,23.75209184
LY6E,241.1371422,245.829515,139.5871714,137.6371117
LY6H,0.061296768,0.002758497,0.435361764,0.098209697
LY75,0.837162587,0.936142368,0.464888464,0.462085128
LYN,6.193428541,5.854648484,8.769792644,8.733736642
SH2D1A,0.014451041,0.060825013,0.019999485,0.090230403
TACSTD2,4.850939779,4.581074588,1.635845913,2.038728088
EPCAM,0.296406167,0.155948181,22.98644543,21.3229516
M6PR,36.33074575,36.34999122,46.58193784,44.95289585
MARCKS,107.7380733,107.5812312,16.95553642,16.50970772
MXD1,2.555066847,2.536388683,3.697420829,3.887882507
MAD2L1,10.302805,10.68797344,15.26636878,14.45532529
MAFG,9.114977104,9.082321066,9.42843192,9.602208818
MAFK,13.13599872,12.39910737,12.87944541,13.02096902
MAGEA4,0,0,0,0
MAGEB2,0,0,0,0.01878494
MAGEB3,0,0.016597632,0,0
MAGEB4,0.016151541,0.016995621,0,0.003361603
MAGOH,18.10644752,18.7320523,19.60945544,21.29906569
MAL,0.031990564,0.033662392,3.276221716,3.235867001
MAN2A1,19.013333,19.56996748,11.2864518,10.65721884
MAP1A,35.92233685,35.94230366,5.420086241,5.264971685
MAP2,2.154668621,2.111257446,0.389065684,0.424804165
MARK3,24.05775969,24.21741376,15.49974986,15.1362832
MAS1,0.032075195,0,0,0
MATK,0.045196866,0.064434578,0.411619994,0.273099958
MATN1,0.018993875,0.064956111,0.065716324,0.035578578
MATN2,5.627984514,5.499345356,2.187307364,2.113261166
MATN3,1.030435194,1.009579826,5.444752188,5.883052676
MAX,17.09900338,17.80497951,15.07693535,15.7195693
MC1R,1.995306896,2.263225565,0.755324212,0.794408385
MCC,3.943914943,4.049434658,2.069133155,1.900177894
MCM3,15.67520174,14.64510785,45.74106047,43.67335179
CD46,53.87203397,54.17375596,29.0193059,28.6949675
ADAM11,0.106040507,0.16864126,1.467545132,1.748983745
MDK,22.97440508,23.0949636,22.85262753,23.37339642
MDM2,22.52400855,21.68927471,6.511793249,6.453517642
MDM4,2.130828056,2.280166878,1.109396365,1.052874729
SLC3A2,72.97960441,70.69843364,141.970484,142.3429158
ME1,19.77932352,19.33839793,13.65504735,13.31534446
MEF2C,0.675985106,0.57360684,0.930316162,0.902937424
MEIS1,17.47769404,17.54883124,2.484494347,2.448874699
MEIS2,18.83311279,19.50015439,4.122164067,3.610579765
MAP3K3,15.15424875,15.55265971,11.34295959,10.57854965
MEST,33.5974798,35.34819212,3.315723014,2.828674511
MFAP2,33.63674123,33.92296179,17.701606,16.92151149
MFAP4,159.7615405,160.3780124,11.57898914,10.46030053
MFNG,0.008542337,0,0.236442949,0.138168824
MGAT1,70.20853467,70.71210459,20.70063073,20.94906653
SCGB2A1,0.06981434,0,0.14492909,0.017436463
MGAT2,26.77838405,27.43144694,15.89138354,16.69326362
MGAT3,2.065633722,2.382413409,3.7214614,4.215778213
MGAT5,30.04728411,29.86980558,5.746667266,5.749547756
SCGB2A2,0,0,0,0
MGMT,12.0189939,11.66377921,6.66540151,6.319580513
MIF,217.4615882,220.5538749,171.2278642,169.7454393
CXCL9,0.007146026,0.037597386,0.118676709,0.053542615
MKI67,10.08436776,10.34259445,14.16560807,14.05312713
MLN,0.063589635,0,0,0
MAP3K11,7.258366143,6.544167254,9.545052314,9.083125732
TRPM1,0.015936414,0.023476952,0.019849647,0.02388117
MMP1,58.22378345,57.11321078,36.63334878,36.91227
MMP3,24.69986529,24.98916042,90.41965776,90.30145711
MMP7,0.032505157,0,0.044985437,0.081183172
MMP8,0.011902248,0.037572781,0,0.014863215
MMP10,1.709412774,1.809626256,5.852339372,5.745532489
MMP13,0.026754889,0.049267925,0.083311573,0.041763502
MMP15,1.215994711,1.119240382,5.513772845,5.448693145
MN1,2.117281238,2.164862393,1.485887056,1.215834939
MNAT1,17.33187679,15.24877133,12.71510285,12.15194102
MNDA,0.00436392,0,0.030197183,0
MPG,46.7293536,46.09821665,10.27081391,11.27621038
MPI,8.934146182,9.16331737,11.45482648,11.02848872
MPP1,5.203793167,5.111316942,3.269066223,2.532068659
MPV17,37.67360642,35.2905048,20.2454569,20.38802105
MRC1,0.032115358,0.029492691,0,0.035000566
MSH3,5.947974517,5.369166606,3.792099352,3.8762409
MSH4,0.005549782,0.023359255,0.023041824,0.055443375
MSH5,1.881802993,1.706573263,2.450113909,2.380866467
MSI1,0.028528056,0.039024613,1.625265541,2.089156842
MSN,126.4381213,125.2184582,62.97409902,62.82993206
MAP3K10,4.288185642,4.678445432,5.401594919,5.215508476
MST1R,0.125793119,0.112311455,0.374559629,0.290373201
MSX1,1.915371008,2.277281649,13.16940538,13.96036226
MSX2,2.849898498,2.868827017,3.727526311,3.507449471
MTAP,6.830675103,7.359145032,5.085901514,4.714803883
NUDT1,7.170259617,9.366179103,5.550944694,6.312420868
MTIF2,12.67357181,13.05075478,8.240440525,8.372881717
MTRR,8.470185608,8.009561898,10.08147785,9.682127172
MUC2,0.010545422,0.013759693,0.016410494,0.016555121
MUC5B,0.005786103,0.007263456,0.011238827,0.0101411
IRF4,0.027312387,0.075441799,1.653702495,1.351489509
MVD,14.09337604,12.88953605,21.64984927,21.66506375
MX1,7.549150173,6.781207081,33.20725156,34.57568661
MX2,2.190667566,2.184508457,5.989869421,6.711286191
MYBL2,7.344761794,7.788321794,29.91005925,30.78080328
MYF6,0,0.042940321,0.112951467,0.033973063
MYH3,0.403310781,0.539229881,0.28137318,0.350933355
MYH6,0.035716741,0.014544146,0.052250801,0.02599474
MYH8,0.019778995,0.00935739,0.012505475,0.013791593
MYH9,305.5874152,305.7796729,75.59900446,72.21026378
MYL6B,46.03946778,44.75203737,24.74147299,26.69298648
MYL4,0.765753074,0.857997275,0.883135157,0.841147869
MYL5,10.9220697,10.59631996,8.567479869,8.555275529
MYOD1,0,0,0.306603402,0.226355407
MYOG,0,0.002774091,0.060200668,0.029629475
PPP1R12A,25.04394358,24.59143529,13.2747892,13.92829815
NASP,12.82072147,13.51980764,24.98070292,24.22229826
CEACAM6,0.517387324,0.447907695,0.075249237,0.057656788
NUBP1,9.491888498,9.615134832,8.825616924,9.364597544
NBN,10.76268901,10.83536659,3.974299319,3.90229994
NCBP1,12.15710102,11.92450492,10.76792908,9.996213786
NDN,17.49636784,17.19679743,13.38738858,13.01362615
NDUFA4,51.7939119,52.39911928,50.40107697,51.06110892
NDUFA6,32.42566516,29.99864972,34.14018519,35.29410992
NDUFB3,43.02163048,43.9941376,44.07136861,44.70004611
NDUFB6,47.82176862,48.18718583,55.99230751,57.34459655
NDUFC1,30.83269136,32.88905691,29.14962158,28.01902676
NDUFS4,45.49349207,47.21987008,29.63728427,28.95987501
NDUFS8,69.51185436,69.69320887,64.11297616,61.12759665
NEK2,5.278622158,5.608063341,7.653769342,7.592232854
NEK3,2.752790683,2.587817432,1.218549595,1.213275057
NEO1,5.729752983,5.728341249,10.10964236,10.07475299
NEUROD1,0.012116346,0,0.067073556,0.030261149
NFIX,57.38852194,57.60225932,8.595917492,8.286498239
NFKB2,15.22445447,15.44802116,16.40158787,16.84969111
NFKBIB,7.357053198,7.942812888,21.66682079,20.02830242
NFX1,10.55431726,10.19013293,4.476338423,4.638943936
NFYA,3.690411316,3.837876389,3.496755122,3.472278229
NGF,8.633884158,9.03036175,1.967480326,1.991812495
NGFR,0.021270919,0.027978172,5.266919949,5.425403757
NID1,76.09874622,76.15725022,11.9198844,11.72043226
NKX2-2,0.01748715,0.003680206,0.0242013,0.090469613
GPNMB,140.3257701,140.1095202,15.37512429,15.68971861
NMBR,0.080590704,0.014133729,0,0.033546518
NME3,16.45107328,16.32791855,7.049404299,7.271698444
NOV,28.43016531,27.48056714,3.219148182,3.064805212
NOVA1,0.08355269,0.097687951,0.770883674,0.817317493
NOVA2,0.001384172,0.027188165,0.717400283,0.677578891
NPAS1,4.309901874,4.280783568,2.316122452,2.556793083
NPAS2,10.32271736,10.8231504,3.098095666,3.185059766
NPAT,3.803690697,3.678469756,4.433045398,4.396428815
NPPB,0.026055352,0,0.072118487,0.130148954
NPTX1,1.491859377,1.197900074,4.049069926,4.198003942
NPTX2,0.068950437,0.070650372,18.36289618,17.87245445
NRAS,16.36552203,15.15268649,8.77969986,8.197509106
NRD1,56.48472908,55.1926595,37.70398948,38.77348863
NT5E,46.64684239,45.77748888,14.18714948,14.8879451
NTF3,10.49468521,9.961762283,2.628990531,2.255543773
NTHL1,6.749679156,7.425254765,3.978660449,4.895527899
NTRK1,0.006849957,0.015617194,0.151679711,0.096538521
NTSR1,0.008802825,0.032420012,0.115735162,0.142905567
NUP88,10.27052883,11.14986783,18.50796436,17.64084305
NVL,7.740978189,8.067010898,7.71716712,8.09831287
OAS2,0.638302535,0.850069998,5.569417889,5.386621466
TBC1D25,5.14779111,4.518195877,3.644670065,3.711686335
OCLN,0.790027296,0.781970351,2.051574547,1.947261237
ODC1,34.60929084,35.0377816,68.20869971,63.7640668
ODF2,9.295294956,9.301155179,4.959330159,4.946841445
OGDH,23.22396434,24.21122526,48.00664822,48.61940268
OMG,0,0.057226066,0,0.035954078
OPCML,0.031754443,0.025819856,0.003995135,0.014419678
TNFRSF11B,367.1049123,365.9046872,5.836371471,6.553854178
OPHN1,2.583736052,2.464126669,1.882986891,1.762289983
OR1D2,0.024901829,0,0.013402211,0.01612424
OR3A1,0.076736859,0,0,0.015971162
OR3A2,0.016761876,0.035275704,0.023197559,0.097681688
ORC4,12.18822953,11.77164648,13.31429407,13.18561062
ORC5,6.975568572,6.03042491,8.132691528,7.145031339
SLC22A18,7.468455906,8.43075583,3.33628837,3.236697649
OSBP,17.06674235,16.75369834,27.26060838,28.06815949
OVGP1,0.881481293,0.936083246,1.369607913,1.316872891
P2RX1,0,0.006681938,0.008788182,0.01982454
P2RX3,0.012482248,0.013134571,0.069099113,0.04676251
P2RX4,7.263892879,7.058445807,7.17351353,6.696831113
P2RX5,0.797832255,0.830438098,1.308631818,1.230014757
P2RX7,0.790723283,0.800844762,0.177826943,0.216001287
P2RY1,0.005851556,0.008620302,0.364421119,0.328827111
P2RY2,0.023256567,0.018292169,1.018243953,0.947831469
P2RY4,0.048083437,0.023352129,0.071663805,0
PEBP1,100.9278986,101.3635774,71.00762047,72.7025936
PABPC1,409.8300475,408.9530607,172.2355183,170.9858667
FURIN,21.33521491,21.21559348,20.15956708,19.33965974
PAFAH1B2,29.41725293,29.99118072,26.03744762,26.30463467
PAFAH1B3,7.13267675,6.367166296,20.58460012,21.5501146
PRDX1,243.4284844,245.4012814,227.5431698,234.5208801
SERPINB2,5.515723137,6.128275448,5.223827767,5.745198654
PAK2,25.34891315,24.85314828,12.26419963,13.31436095
PAK3,0.11666566,0.140713747,0.329011137,0.346355005
PALM,5.334493295,5.238268875,4.177376788,3.303129733
REG3A,0.08992156,0.015770144,0.062223367,0
PAPPA,25.45979764,25.88400608,1.947928881,1.749388208
PARN,11.76261797,11.78143308,4.400350539,4.07737085
PAWR,19.49788789,18.15618448,7.938257942,8.008796934
PBX2,18.09040992,18.63278334,9.750218929,10.07963749
PCDH8,0.087619849,0.032667993,0.22006678,0.199517837
PCK1,0.054187368,0.047516002,0.018748121,0.047931331
PCNA,67.13619985,70.07980782,84.21980947,85.14527066
PCOLCE,321.2223851,316.8779783,31.57044642,31.40285378
PCSK2,0.029181849,0.016593166,0.021071036,0.009506485
CDK18,1.231291581,1.16401146,3.928758772,3.749501165
PDC,0.029619928,0.031167866,0,0.007397717
PDCD2,9.603178212,9.434153869,6.2340942,7.172846169
PDE2A,0.008427542,0.011823954,0.658975156,0.822633261
PDE4B,3.83550932,3.874155481,0.561552005,0.522704853
PDE6D,9.467461417,10.3216932,17.83016705,17.26685474
PDE6G,0.082962821,0.280602194,0,0.199803453
PDE7A,1.123754453,1.045451027,2.159592546,1.98545945
PDE9A,0.573850149,0.422687703,1.49549936,1.741911073
PDGFA,4.528841545,5.038223894,7.531975652,7.564936929
PDGFB,0.041929508,0.042501635,0.659605463,1.000933584
PDGFRB,129.8905955,128.5037146,4.733018672,4.588039139
PDK1,4.804991767,4.742446893,1.870100452,1.933941594
PDK2,10.60944111,9.742595488,12.65572233,12.80431566
PDK4,0.117967365,0.186198516,1.426263278,1.219437073
PDZK1,0.213495286,0.227426045,0.131318358,0.078994756
SERPINF1,55.80556648,55.02687737,6.189723218,6.088857081
PER1,2.242593548,2.073284144,3.910719018,3.672631294
PEX10,7.95552427,8.627834777,5.448777288,6.029200914
PEX13,5.880949687,6.229260988,4.833741992,4.325903328
PF4,0,0.04471278,0.058806897,0
PF4V1,0,0.05165201,0.067933474,0.061298225
CFP,0.021221278,0.022330303,0.210478828,0.141336398
PFDN1,23.37889247,23.79125124,24.19983766,24.71793063
PFDN4,13.54764725,13.77698402,11.93019804,10.09002489
PFDN5,250.3772905,258.6429282,90.34588349,92.33158947
PFKFB1,0.321062472,0.250656379,0.172000127,0.051733468
PFKL,41.41783039,43.65897215,28.11283266,26.50395431
PFKP,28.30096936,28.54114716,35.78525478,36.79744922
PGAM1,206.971901,205.4935572,144.2896513,142.2826073
PGC,0.026453288,0.013917869,0.018304983,0
PGD,85.29973338,82.13033557,64.26046114,62.40735291
PGF,8.51755038,8.682281206,10.32588799,10.47011217
PGM1,46.10665239,48.09814471,13.50103589,14.02899899
PHB,32.66821712,31.9649849,45.08704835,45.11933754
SLC25A3,202.0869746,203.3171092,142.0613424,138.9728669
PHF1,22.29919127,22.66024876,15.10851004,15.59370566
PHKA1,4.493770727,4.288575582,2.214216648,2.508125187
PI3,0.131311448,0,1.908145817,2.049728562
